student_id,name,gender,age,grade_level,parental_education,study_hours_per_week,attendance_rate,internet_access,extracurricular_activities,test_prep_course,sleep_hours,previous_score,math_score,science_score,english_score,final_score,passed,risk_level
STU14959,Nikhil Shukla,Male,15,Grade 11,Bachelor's Degree,3.1,92.1,No,Yes,Not Completed,6.5,41.7,32.0,33.0,54.0,43.3,No,High
STU14960,Manav Dubey,Female,16,Grade 11,Associate Degree,6.2,96.2,Yes,No,Completed,7.5,58.0,55.0,54.0,56.0,57.2,Yes,Medium
STU14961,Arjun Malhotra,Male,16,Grade 11,Bachelor's Degree,10.1,83.6,Yes,No,Completed,8.4,65.0,54.0,60.0,61.0,58.7,Yes,Medium
STU14962,Harsh Sharma,Male,18,Grade 12,Associate Degree,7.6,90.1,Yes,Yes,Completed,7.2,62.1,55.0,61.0,60.0,59.1,Yes,Medium
STU14963,Siddharth Pandey,Male,16,Grade 10,Associate Degree,9.0,68.0,Yes,No,Completed,6.6,56.8,63.0,62.0,48.0,53.6,Yes,High
STU14964,Simran Reddy,Male,18,Grade 12,High School,11.8,90.3,Yes,Yes,Not Completed,7.0,55.6,60.0,59.0,44.0,56.1,Yes,Medium
STU14965,Harsh Chopra,Male,19,Grade 11,Bachelor's Degree,9.0,94.4,Yes,Yes,Completed,6.6,60.5,48.0,50.0,61.0,55.0,Yes,Medium
STU14966,Aman Pillai,Female,16,Grade 12,High School,9.4,81.0,Yes,Yes,Not Completed,5.6,42.0,36.0,43.0,37.0,40.1,No,High
STU14967,Ananya Agarwal,Male,15,Grade 10,Bachelor's Degree,3.8,83.8,Yes,No,Not Completed,6.8,52.8,51.0,53.0,51.0,55.5,Yes,Medium
STU14968,Manav Nair,Male,19,Grade 12,High School,8.1,85.5,Yes,No,Not Completed,8.9,52.4,44.0,66.0,53.0,50.6,Yes,High
STU14969,Aman Mishra,Female,16,Grade 10,Bachelor's Degree,5.4,83.8,Yes,Yes,Not Completed,6.9,41.0,41.0,41.0,44.0,47.4,No,High
STU14970,Karan Dhawan,Female,17,Grade 10,Master's Degree,18.3,69.1,No,Yes,Completed,6.0,61.8,54.0,77.0,57.0,62.6,Yes,Medium
STU14971,Pooja Bhatt,Male,19,Grade 10,Bachelor's Degree,12.8,81.5,Yes,No,Completed,8.0,67.2,61.0,67.0,62.0,63.4,Yes,Medium
STU14972,Meera Verma,Female,17,Grade 12,Associate Degree,10.2,95.7,Yes,Yes,Not Completed,8.4,49.4,40.0,54.0,53.0,49.0,No,High
STU14973,Tara Tiwari,Male,16,Grade 11,Some College,21.9,72.4,Yes,No,Not Completed,7.8,62.0,58.0,63.0,56.0,53.3,Yes,High
STU14974,Rahul Bose,Female,15,Grade 11,Bachelor's Degree,13.9,73.7,No,No,Not Completed,6.3,39.4,32.0,34.0,42.0,35.8,No,High
STU14975,Mohit Dhawan,Male,15,Grade 10,Associate Degree,4.0,48.5,Yes,Yes,Completed,6.9,35.0,27.0,50.0,31.0,27.9,No,High
STU14976,Arjun Roy,Male,16,Grade 12,Some College,6.2,82.1,No,No,Completed,7.7,47.5,43.0,47.0,36.0,45.3,No,High
STU14977,Neha Joshi,Female,18,Grade 10,High School,4.7,69.5,Yes,Yes,Completed,6.2,40.2,34.0,29.0,38.0,27.1,No,High
STU14978,Aarav Menon,Female,17,Grade 10,Some College,5.3,66.6,Yes,Yes,Completed,5.0,49.1,43.0,56.0,52.0,49.4,No,High
STU14979,Tanvi Dutta,Male,19,Grade 12,High School,13.1,79.2,Yes,No,Not Completed,6.7,48.6,45.0,49.0,59.0,56.5,Yes,Medium
STU14980,Riya Reddy,Male,19,Grade 11,High School,12.4,95.1,Yes,No,Completed,6.1,68.6,64.0,67.0,67.0,65.0,Yes,Medium
STU14981,Varun Patel,Male,18,Grade 11,Associate Degree,3.6,45.0,Yes,Yes,Not Completed,6.5,35.4,27.0,45.0,35.0,33.6,No,High
STU14982,Priya Pandey,Female,15,Grade 10,Bachelor's Degree,10.5,88.1,Yes,No,Completed,8.0,69.9,59.0,74.0,68.0,75.1,Yes,Low
STU14983,Riya Joshi,Female,17,Grade 11,Some College,6.8,98.6,Yes,Yes,Completed,6.1,46.7,53.0,46.0,47.0,48.1,No,High
STU14984,Aditya Dhawan,Female,16,Grade 10,Some College,9.7,90.9,No,No,Completed,6.9,70.0,71.0,54.0,68.0,60.6,Yes,Medium
STU14985,Priya Krishnan,Male,15,Grade 11,High School,6.2,84.8,Yes,Yes,Completed,7.3,43.4,42.0,35.0,44.0,41.9,No,High
STU14986,Ritu Chatterjee,Male,15,Grade 10,High School,15.8,75.8,Yes,No,Not Completed,5.5,60.8,45.0,70.0,56.0,54.6,Yes,High
STU14987,Shreya Verma,Female,19,Grade 11,Bachelor's Degree,5.1,75.9,Yes,Yes,Not Completed,7.7,41.1,39.0,46.0,28.0,37.8,No,High
STU14988,Ananya Singh,Female,16,Grade 10,Some College,3.6,92.6,Yes,Yes,Not Completed,7.8,47.5,48.0,49.0,41.0,41.2,No,High
STU14989,Gaurav Banerjee,Female,19,Grade 11,Some College,6.5,71.3,Yes,Yes,Completed,6.0,41.8,37.0,52.0,31.0,43.8,No,High
STU14990,Neha Dutta,Female,15,Grade 10,Associate Degree,13.6,69.0,Yes,Yes,Completed,7.7,53.8,49.0,52.0,51.0,47.6,No,High
STU14991,Simran Gupta,Female,16,Grade 11,Associate Degree,11.8,99.3,Yes,Yes,Not Completed,6.8,59.6,58.0,65.0,58.0,63.1,Yes,Medium
STU14992,Aman Krishnan,Female,15,Grade 12,High School,7.1,61.3,Yes,No,Not Completed,7.2,35.0,33.0,35.0,37.0,42.8,No,High
STU14993,Shreya Nair,Male,19,Grade 11,Master's Degree,3.4,83.1,No,Yes,Completed,6.1,56.7,54.0,48.0,60.0,59.5,Yes,Medium
STU14994,Rohan Nair,Male,16,Grade 11,High School,13.2,71.5,No,Yes,Not Completed,6.2,35.0,28.0,32.0,37.0,33.5,No,High
STU14995,Swati Roy,Female,19,Grade 11,Associate Degree,3.8,76.5,No,No,Completed,6.5,46.0,43.0,38.0,47.0,45.3,No,High
STU14996,Arjun Dutta,Male,18,Grade 12,Master's Degree,13.4,70.3,Yes,Yes,Not Completed,6.4,57.8,49.0,58.0,53.0,42.9,No,High
STU14997,Tanvi Khan,Female,15,Grade 10,Some College,8.3,59.9,Yes,No,Completed,6.2,47.8,47.0,35.0,48.0,54.3,Yes,High
STU14998,Nisha Srivastava,Male,16,Grade 11,Bachelor's Degree,3.5,96.8,Yes,No,Not Completed,7.2,50.9,40.0,54.0,44.0,47.8,No,High
STU14999,Bhavna Mehta,Female,15,Grade 11,Bachelor's Degree,8.3,74.6,Yes,Yes,Completed,6.2,53.3,51.0,54.0,41.0,55.6,Yes,Medium
STU15000,Ishaan Shukla,Male,19,Grade 12,Bachelor's Degree,18.1,65.0,Yes,Yes,Completed,7.6,57.1,35.0,63.0,53.0,52.6,Yes,High
STU15001,Aarav Das,Female,18,Grade 12,Master's Degree,10.9,71.7,No,No,Not Completed,5.8,54.0,55.0,44.0,49.0,45.0,No,High
STU15002,Ananya Choudhary,Male,15,Grade 11,Some College,5.7,78.5,Yes,Yes,Not Completed,8.7,40.1,41.0,33.0,34.0,30.9,No,High
STU15003,Arjun Menon,Female,19,Grade 12,High School,23.1,92.9,Yes,Yes,Not Completed,6.7,70.9,63.0,83.0,73.0,76.3,Yes,Low
STU15004,Kartik Krishnan,Male,16,Grade 10,Bachelor's Degree,16.1,92.8,Yes,Yes,Not Completed,6.5,66.5,58.0,63.0,63.0,62.1,Yes,Medium
STU15005,Aditya Sen,Male,17,Grade 11,Associate Degree,5.7,67.2,Yes,Yes,Not Completed,7.9,42.8,52.0,45.0,45.0,45.3,No,High
STU15006,Shreya Krishnan,Female,18,Grade 11,High School,15.1,89.3,Yes,Yes,Completed,6.2,57.2,49.0,43.0,46.0,47.9,No,High
STU15007,Dev Gupta,Male,18,Grade 12,Associate Degree,10.1,91.3,Yes,Yes,Completed,7.7,67.6,62.0,74.0,55.0,71.8,Yes,Medium
STU15008,Arjun Sharma,Female,17,Grade 12,High School,3.3,86.7,Yes,Yes,Not Completed,6.6,41.6,43.0,45.0,45.0,52.5,Yes,High
STU15009,Aarav Shukla,Male,17,Grade 11,High School,4.8,75.0,Yes,Yes,Not Completed,7.9,37.6,38.0,47.0,36.0,41.1,No,High
STU15010,Kartik Gupta,Female,16,Grade 12,Master's Degree,5.3,56.5,Yes,No,Not Completed,8.3,38.4,44.0,40.0,36.0,51.5,Yes,High
STU15011,Rahul Saxena,Female,16,Grade 10,High School,23.6,85.8,Yes,Yes,Not Completed,9.3,58.8,61.0,50.0,60.0,48.3,No,High
STU15012,Zara Kapoor,Female,15,Grade 11,Associate Degree,14.9,70.7,Yes,Yes,Completed,4.2,59.7,51.0,52.0,56.0,52.6,Yes,High
STU15013,Kritika Gupta,Male,19,Grade 12,Some College,3.8,57.7,Yes,No,Not Completed,6.7,35.0,25.0,50.0,34.0,34.4,No,High
STU15014,Siddharth Shukla,Male,18,Grade 11,Associate Degree,13.9,71.2,Yes,Yes,Not Completed,7.2,44.9,44.0,57.0,39.0,47.2,No,High
STU15015,Zara Das,Female,18,Grade 11,Some College,9.1,86.4,Yes,Yes,Completed,10.0,68.9,69.0,71.0,60.0,63.1,Yes,Medium
STU15016,Swati Pandey,Female,18,Grade 12,Master's Degree,4.1,64.7,Yes,Yes,Not Completed,7.4,38.8,38.0,34.0,35.0,32.9,No,High
STU15017,Gaurav Krishnan,Female,19,Grade 11,Associate Degree,5.0,81.3,No,Yes,Completed,7.8,41.7,34.0,41.0,36.0,38.8,No,High
STU15018,Gaurav Verma,Female,17,Grade 10,Some College,5.9,66.3,Yes,Yes,Not Completed,8.2,35.0,25.0,37.0,28.0,36.7,No,High
STU15019,Anjali Krishnan,Male,17,Grade 10,Associate Degree,9.0,94.8,Yes,No,Not Completed,5.9,54.6,45.0,57.0,44.0,47.1,No,High
STU15020,Siddharth Reddy,Female,18,Grade 10,Bachelor's Degree,6.1,74.7,No,Yes,Not Completed,8.9,35.1,32.0,28.0,38.0,37.7,No,High
STU15021,Nisha Banerjee,Male,15,Grade 12,Associate Degree,4.5,89.4,No,No,Not Completed,7.3,42.0,39.0,45.0,52.0,49.7,No,High
STU15022,Bhavna Tiwari,Female,17,Grade 10,Some College,13.5,73.9,Yes,No,Not Completed,8.0,53.9,54.0,65.0,58.0,62.3,Yes,Medium
STU15023,Gaurav Krishnan,Female,19,Grade 10,Some College,2.0,52.4,Yes,No,Not Completed,8.5,35.0,25.0,40.0,40.0,32.6,No,High
STU15024,Aryan Dubey,Male,19,Grade 10,Associate Degree,6.9,82.0,Yes,Yes,Completed,6.3,48.1,39.0,48.0,51.0,48.1,No,High
STU15025,Dev Patel,Female,17,Grade 10,Some College,5.3,74.2,Yes,Yes,Completed,8.3,43.2,49.0,41.0,42.0,47.8,No,High
STU15026,Anjali Menon,Female,15,Grade 11,Master's Degree,3.7,92.7,Yes,No,Not Completed,7.2,55.0,51.0,49.0,40.0,53.6,Yes,High
STU15027,Dev Gupta,Female,15,Grade 11,Bachelor's Degree,5.5,93.5,Yes,No,Not Completed,5.5,43.3,45.0,31.0,44.0,38.8,No,High
STU15028,Vikram Jain,Male,17,Grade 12,Associate Degree,3.3,51.5,Yes,No,Completed,6.9,40.7,36.0,40.0,41.0,41.4,No,High
STU15029,Neha Jain,Male,18,Grade 12,Some College,3.8,95.8,Yes,Yes,Not Completed,7.5,55.4,47.0,52.0,56.0,50.1,Yes,High
STU15030,Kavya Choudhary,Male,16,Grade 11,High School,10.1,68.1,Yes,No,Not Completed,6.1,44.0,40.0,39.0,42.0,36.2,No,High
STU15031,Neha Joshi,Female,15,Grade 11,Bachelor's Degree,12.9,83.9,Yes,No,Not Completed,5.6,58.9,57.0,45.0,59.0,52.8,Yes,High
STU15032,Priya Krishnan,Male,18,Grade 11,High School,2.6,76.2,No,Yes,Not Completed,6.4,35.0,39.0,38.0,35.0,42.0,No,High
STU15033,Rahul Verma,Male,19,Grade 12,High School,4.8,61.1,Yes,Yes,Completed,6.8,56.2,48.0,62.0,51.0,54.0,Yes,High
STU15034,Tara Krishnan,Male,18,Grade 10,High School,8.0,66.9,Yes,Yes,Not Completed,4.6,35.0,36.0,44.0,34.0,39.9,No,High
STU15035,Neha Rao,Male,15,Grade 10,Master's Degree,5.1,83.7,No,Yes,Completed,6.2,49.6,50.0,45.0,46.0,48.4,No,High
STU15036,Varun Reddy,Male,18,Grade 11,Some College,7.2,95.7,Yes,No,Completed,9.2,52.1,43.0,45.0,54.0,50.1,Yes,High
STU15037,Arjun Malhotra,Female,19,Grade 11,Master's Degree,3.1,88.5,Yes,No,Completed,6.8,55.5,58.0,51.0,55.0,54.5,Yes,High
STU15038,Akash Ghosh,Female,17,Grade 11,Some College,8.2,93.5,Yes,No,Completed,7.2,53.1,51.0,53.0,57.0,60.6,Yes,Medium
STU15039,Rahul Verma,Male,15,Grade 12,Associate Degree,10.1,82.1,No,No,Not Completed,6.6,41.7,42.0,52.0,36.0,51.3,Yes,High
STU15040,Suresh Pillai,Female,16,Grade 12,Some College,4.6,87.3,Yes,Yes,Not Completed,7.2,43.0,53.0,48.0,46.0,52.4,Yes,High
STU15041,Siddharth Patel,Female,17,Grade 11,Some College,10.2,84.7,Yes,Yes,Not Completed,8.8,45.8,42.0,47.0,59.0,55.7,Yes,Medium
STU15042,Tara Khan,Male,18,Grade 11,High School,7.0,92.5,Yes,Yes,Completed,6.9,44.4,51.0,32.0,31.0,49.7,No,High
STU15043,Lavanya Verma,Female,17,Grade 10,Bachelor's Degree,7.9,87.7,No,No,Completed,8.6,56.5,46.0,54.0,57.0,57.5,Yes,Medium
STU15044,Harsh Nair,Female,18,Grade 10,High School,11.8,88.8,Yes,Yes,Not Completed,8.0,45.1,37.0,38.0,44.0,50.6,Yes,High
STU15045,Ananya Chopra,Male,15,Grade 11,Bachelor's Degree,8.0,90.1,Yes,Yes,Completed,7.3,50.3,39.0,55.0,52.0,50.6,Yes,High
STU15046,Siddharth Tiwari,Male,19,Grade 12,Some College,3.7,73.5,Yes,No,Not Completed,6.6,35.0,39.0,39.0,37.0,32.4,No,High
STU15047,Dev Das,Female,16,Grade 10,High School,5.5,78.1,Yes,Yes,Not Completed,8.1,35.0,34.0,36.0,29.0,35.3,No,High
STU15048,Shreya Deshmukh,Male,16,Grade 12,Master's Degree,3.2,92.8,Yes,No,Not Completed,8.1,42.1,39.0,46.0,47.0,42.7,No,High
STU15049,Priya Kapoor,Male,17,Grade 10,Bachelor's Degree,10.8,68.3,Yes,Yes,Completed,9.1,56.0,56.0,55.0,70.0,62.3,Yes,Medium
STU15050,Pooja Chopra,Male,18,Grade 12,Some College,15.2,71.8,Yes,No,Not Completed,7.6,42.4,39.0,41.0,37.0,39.1,No,High
STU15051,Riya Jain,Female,16,Grade 12,Bachelor's Degree,11.7,81.2,Yes,Yes,Not Completed,9.2,58.3,53.0,48.0,53.0,51.7,Yes,High
STU15052,Riya Rao,Male,18,Grade 12,Master's Degree,8.9,88.7,Yes,No,Not Completed,5.4,55.6,50.0,52.0,56.0,53.2,Yes,High
STU15053,Bhavna Sheikh,Female,18,Grade 10,Some College,8.4,71.3,Yes,No,Not Completed,7.6,44.9,55.0,48.0,43.0,48.1,No,High
STU15054,Neha Chatterjee,Male,15,Grade 11,High School,5.7,72.2,Yes,No,Completed,7.4,47.6,43.0,42.0,38.0,46.0,No,High
STU15055,Manav Menon,Male,16,Grade 10,Associate Degree,12.0,82.8,Yes,No,Completed,4.8,54.8,50.0,48.0,51.0,46.5,No,High
STU15056,Harsh Jain,Female,16,Grade 11,Associate Degree,6.0,67.8,Yes,No,Completed,7.1,49.3,41.0,46.0,60.0,52.9,Yes,High
STU15057,Vikram Agarwal,Male,16,Grade 12,High School,6.5,66.8,Yes,Yes,Completed,5.9,46.0,37.0,49.0,41.0,53.0,Yes,High
STU15058,Neha Sheikh,Male,18,Grade 12,Some College,9.5,91.7,Yes,No,Not Completed,7.7,51.5,35.0,48.0,47.0,44.7,No,High
STU15059,Kabir Pandey,Female,16,Grade 12,Some College,9.4,69.7,Yes,Yes,Not Completed,6.5,42.8,43.0,52.0,35.0,40.2,No,High
STU15060,Tara Chopra,Male,19,Grade 10,Associate Degree,13.1,81.8,No,Yes,Completed,7.9,64.9,52.0,55.0,61.0,58.9,Yes,Medium
STU15061,Manav Patel,Male,19,Grade 12,Associate Degree,9.8,82.1,Yes,Yes,Not Completed,8.3,57.6,50.0,51.0,41.0,45.9,No,High
STU15062,Zara Dutta,Female,16,Grade 10,Master's Degree,6.1,95.6,Yes,Yes,Not Completed,5.5,57.6,51.0,62.0,60.0,64.7,Yes,Medium
STU15063,Gaurav Rao,Male,16,Grade 11,High School,8.9,73.7,Yes,Yes,Not Completed,5.9,41.9,48.0,39.0,34.0,39.4,No,High
STU15064,Aarav Pandey,Female,19,Grade 12,Some College,4.6,86.6,Yes,Yes,Not Completed,6.3,36.1,40.0,32.0,37.0,38.1,No,High
STU15065,Diya Das,Female,19,Grade 11,Some College,11.4,94.4,Yes,No,Completed,6.2,56.6,61.0,53.0,53.0,59.1,Yes,Medium
STU15066,Anjali Joshi,Male,19,Grade 11,High School,7.3,84.5,Yes,No,Not Completed,6.4,48.1,29.0,43.0,46.0,42.5,No,High
STU15067,Tara Tiwari,Female,17,Grade 10,Some College,11.6,92.5,Yes,Yes,Completed,5.5,55.9,67.0,50.0,55.0,58.8,Yes,Medium
STU15068,Swati Deshmukh,Male,18,Grade 10,High School,12.9,93.0,No,Yes,Completed,6.5,52.4,52.0,44.0,48.0,48.2,No,High
STU15069,Anjali Das,Male,18,Grade 12,Some College,3.9,85.2,Yes,Yes,Completed,7.0,63.4,74.0,75.0,54.0,75.7,Yes,Low
STU15070,Tanvi Pandey,Male,16,Grade 11,High School,5.2,85.1,Yes,Yes,Not Completed,5.6,46.6,35.0,46.0,48.0,42.0,No,High
STU15071,Vikram Dutta,Female,16,Grade 12,Some College,3.3,90.2,Yes,No,Not Completed,8.2,39.6,43.0,35.0,30.0,40.3,No,High
STU15072,Rahul Verma,Female,18,Grade 10,Some College,6.9,77.5,Yes,Yes,Not Completed,7.5,48.8,46.0,42.0,42.0,43.3,No,High
STU15073,Zara Malhotra,Male,16,Grade 10,Some College,9.7,89.3,Yes,Yes,Not Completed,6.3,47.1,47.0,41.0,43.0,50.6,Yes,High
STU15074,Ananya Kapoor,Female,16,Grade 11,Associate Degree,7.7,87.5,Yes,Yes,Not Completed,6.3,49.7,39.0,55.0,52.0,47.7,No,High
STU15075,Arjun Nair,Female,18,Grade 11,Associate Degree,11.7,76.5,Yes,Yes,Not Completed,8.1,43.3,37.0,49.0,40.0,44.3,No,High
STU15076,Deepika Ghosh,Male,19,Grade 10,Bachelor's Degree,9.4,84.0,Yes,No,Not Completed,6.6,39.7,51.0,41.0,36.0,47.9,No,High
STU15077,Shreya Nair,Male,16,Grade 10,Master's Degree,6.1,79.2,Yes,No,Completed,5.9,50.0,47.0,52.0,50.0,48.5,No,High
STU15078,Aryan Mehta,Male,15,Grade 11,Some College,9.7,83.1,Yes,Yes,Completed,7.6,54.5,46.0,66.0,45.0,53.7,Yes,High
STU15079,Simran Shukla,Male,19,Grade 12,High School,4.6,82.1,Yes,Yes,Completed,7.9,39.3,34.0,42.0,32.0,36.2,No,High
STU15080,Dev Gupta,Male,16,Grade 10,High School,22.2,79.7,Yes,No,Not Completed,7.8,70.6,77.0,63.0,76.0,68.1,Yes,Medium
STU15081,Tara Dutta,Female,16,Grade 12,High School,2.4,92.5,Yes,No,Not Completed,7.2,35.0,30.0,42.0,28.0,42.0,No,High
STU15082,Riya Kapoor,Female,16,Grade 12,Associate Degree,5.6,63.3,Yes,Yes,Not Completed,6.2,35.6,34.0,27.0,28.0,29.7,No,High
STU15083,Manav Bose,Female,15,Grade 11,Some College,15.3,45.0,Yes,Yes,Completed,5.3,52.0,43.0,52.0,54.0,53.7,Yes,High
STU15084,Riya Sheikh,Male,18,Grade 10,Associate Degree,8.2,67.1,Yes,Yes,Not Completed,7.3,46.1,35.0,46.0,45.0,44.7,No,High
STU15085,Ananya Menon,Female,15,Grade 11,High School,8.1,86.4,Yes,No,Completed,7.5,61.2,55.0,72.0,57.0,55.9,Yes,Medium
STU15086,Lavanya Patel,Female,15,Grade 11,Some College,6.6,82.3,No,Yes,Not Completed,6.4,43.3,37.0,52.0,46.0,43.4,No,High
STU15087,Aditya Srivastava,Female,17,Grade 12,Some College,6.3,86.6,No,No,Completed,8.1,44.3,45.0,30.0,50.0,43.9,No,High
STU15088,Aarav Gupta,Male,19,Grade 10,Associate Degree,4.1,52.3,Yes,Yes,Completed,6.7,41.1,36.0,28.0,32.0,32.4,No,High
STU15089,Nisha Kapoor,Male,18,Grade 10,High School,2.0,84.6,Yes,Yes,Not Completed,7.0,42.0,31.0,50.0,37.0,53.1,Yes,High
STU15090,Rahul Dhawan,Male,19,Grade 10,Some College,3.4,92.3,Yes,No,Completed,7.0,36.6,39.0,40.0,28.0,35.8,No,High
STU15091,Meera Srivastava,Female,19,Grade 11,Associate Degree,16.0,73.3,Yes,Yes,Completed,7.1,63.8,58.0,47.0,66.0,62.1,Yes,Medium
STU15092,Harsh Menon,Female,19,Grade 10,High School,10.0,76.9,Yes,No,Completed,7.3,52.2,53.0,51.0,50.0,49.4,No,High
STU15093,Varun Choudhary,Female,18,Grade 11,Bachelor's Degree,21.8,83.2,Yes,No,Completed,6.6,74.1,82.0,65.0,74.0,65.3,Yes,Medium
STU15094,Rahul Singh,Female,17,Grade 12,Bachelor's Degree,9.7,87.1,Yes,Yes,Not Completed,7.3,48.1,44.0,35.0,47.0,41.9,No,High
STU15095,Sanjay Roy,Male,15,Grade 12,Bachelor's Degree,20.1,86.7,Yes,Yes,Not Completed,8.3,62.1,58.0,62.0,67.0,60.6,Yes,Medium
STU15096,Suresh Choudhary,Female,16,Grade 11,Bachelor's Degree,2.1,85.7,Yes,Yes,Completed,6.6,54.5,51.0,46.0,48.0,53.2,Yes,High
STU15097,Gaurav Mehta,Male,16,Grade 12,High School,13.1,73.5,Yes,Yes,Completed,6.7,58.4,49.0,59.0,55.0,50.9,Yes,High
STU15098,Sneha Mehta,Female,18,Grade 10,High School,6.1,91.2,Yes,Yes,Completed,6.1,35.0,44.0,33.0,42.0,49.2,No,High
STU15099,Nikhil Singh,Male,19,Grade 11,Some College,6.5,81.8,Yes,No,Not Completed,6.4,37.1,35.0,40.0,29.0,35.4,No,High
STU15100,Ananya Malhotra,Male,18,Grade 11,Bachelor's Degree,13.2,67.5,Yes,Yes,Completed,4.9,61.5,51.0,59.0,60.0,63.1,Yes,Medium
STU15101,Zara Rao,Female,18,Grade 10,Some College,8.6,93.4,Yes,Yes,Completed,8.2,57.5,51.0,67.0,56.0,59.6,Yes,Medium
STU15102,Neha Mishra,Male,16,Grade 12,Master's Degree,4.5,73.5,Yes,No,Not Completed,5.0,39.0,32.0,38.0,35.0,44.3,No,High
STU15103,Shreya Tiwari,Male,15,Grade 11,Bachelor's Degree,6.3,73.6,No,Yes,Not Completed,8.0,46.9,52.0,50.0,46.0,52.3,Yes,High
STU15104,Sanjay Sharma,Male,17,Grade 10,Bachelor's Degree,2.8,73.4,No,No,Completed,4.0,35.0,37.0,25.0,33.0,33.3,No,High
STU15105,Manav Ghosh,Male,18,Grade 10,Some College,8.1,92.8,Yes,Yes,Completed,6.7,72.8,77.0,66.0,62.0,66.4,Yes,Medium
STU15106,Ishaan Gupta,Female,15,Grade 12,Some College,16.8,86.4,Yes,No,Completed,6.5,66.6,68.0,52.0,58.0,62.2,Yes,Medium
STU15107,Ishaan Sen,Female,16,Grade 10,Some College,15.3,45.0,Yes,No,Not Completed,10.0,40.8,36.0,40.0,35.0,33.8,No,High
STU15108,Vikram Khan,Male,16,Grade 12,Associate Degree,9.0,89.7,Yes,No,Completed,7.9,51.3,57.0,39.0,47.0,53.5,Yes,High
STU15109,Rohan Dhawan,Male,19,Grade 12,High School,6.6,48.3,Yes,Yes,Completed,5.8,41.9,31.0,29.0,38.0,33.2,No,High
STU15110,Rohan Dutta,Female,16,Grade 10,Some College,8.2,62.0,Yes,No,Completed,8.4,44.3,45.0,40.0,47.0,32.1,No,High
STU15111,Nikhil Banerjee,Female,16,Grade 10,Master's Degree,6.6,85.6,Yes,Yes,Not Completed,6.5,49.1,45.0,51.0,54.0,53.8,Yes,High
STU15112,Aarav Mehta,Female,17,Grade 10,Associate Degree,12.3,62.4,Yes,Yes,Not Completed,8.6,52.8,57.0,57.0,52.0,59.9,Yes,Medium
STU15113,Rohan Verma,Male,17,Grade 11,High School,9.6,70.1,No,Yes,Not Completed,8.0,36.5,40.0,39.0,37.0,44.3,No,High
STU15114,Ananya Krishnan,Female,17,Grade 11,Associate Degree,16.2,62.7,Yes,Yes,Completed,6.6,65.5,66.0,58.0,62.0,64.4,Yes,Medium
STU15115,Tanvi Gupta,Female,18,Grade 12,High School,6.7,67.8,Yes,Yes,Not Completed,7.0,35.5,37.0,38.0,33.0,37.8,No,High
STU15116,Kartik Shukla,Male,16,Grade 12,Master's Degree,7.6,91.3,Yes,Yes,Not Completed,8.6,44.6,48.0,55.0,40.0,49.7,No,High
STU15117,Aditya Iyer,Female,16,Grade 11,Bachelor's Degree,4.0,68.1,No,Yes,Completed,6.2,41.5,40.0,39.0,40.0,33.2,No,High
STU15118,Kavya Sheikh,Female,19,Grade 11,Bachelor's Degree,12.0,97.4,Yes,Yes,Completed,8.0,57.2,46.0,57.0,58.0,45.2,No,High
STU15119,Kabir Sharma,Female,17,Grade 12,High School,3.2,80.5,No,No,Completed,8.5,41.5,26.0,42.0,44.0,38.7,No,High
STU15120,Anjali Dubey,Female,15,Grade 10,Some College,17.9,78.2,No,Yes,Completed,6.5,61.3,65.0,48.0,62.0,54.3,Yes,High
STU15121,Simran Dhawan,Female,16,Grade 12,High School,19.1,88.7,Yes,Yes,Not Completed,7.4,42.9,33.0,35.0,44.0,34.2,No,High
STU15122,Ananya Srivastava,Male,19,Grade 11,Associate Degree,19.5,97.5,Yes,No,Not Completed,5.5,63.1,67.0,62.0,55.0,67.2,Yes,Medium
STU15123,Karan Roy,Female,15,Grade 10,Some College,17.6,85.8,Yes,Yes,Not Completed,6.2,58.4,52.0,55.0,67.0,61.7,Yes,Medium
STU15124,Diya Iyer,Male,18,Grade 10,Associate Degree,3.3,77.0,Yes,Yes,Not Completed,5.0,41.1,33.0,39.0,40.0,33.7,No,High
STU15125,Vikram Das,Male,17,Grade 12,Some College,12.5,95.8,Yes,Yes,Not Completed,6.7,46.9,40.0,53.0,50.0,49.8,No,High
STU15126,Aisha Dhawan,Female,15,Grade 10,Master's Degree,5.9,94.9,Yes,No,Completed,6.1,62.8,45.0,75.0,55.0,52.0,Yes,High
STU15127,Siddharth Kapoor,Male,15,Grade 12,High School,9.9,79.9,Yes,Yes,Completed,6.5,61.5,63.0,66.0,53.0,59.4,Yes,Medium
STU15128,Nisha Srivastava,Male,19,Grade 10,Bachelor's Degree,3.4,87.5,Yes,Yes,Not Completed,8.1,52.9,46.0,49.0,52.0,55.4,Yes,Medium
STU15129,Kritika Malhotra,Female,18,Grade 11,Associate Degree,2.9,86.9,No,No,Completed,5.5,46.6,37.0,45.0,43.0,47.7,No,High
STU15130,Vikram Choudhary,Female,18,Grade 11,Bachelor's Degree,2.0,88.6,Yes,No,Completed,6.7,53.4,45.0,36.0,46.0,42.2,No,High
STU15131,Dev Sheikh,Female,18,Grade 11,Master's Degree,15.4,74.7,Yes,Yes,Completed,6.0,73.7,63.0,64.0,62.0,71.5,Yes,Medium
