student_id,name,gender,age,grade_level,parental_education,study_hours_per_week,attendance_rate,internet_access,extracurricular_activities,test_prep_course,sleep_hours,previous_score,math_score,science_score,english_score,final_score,passed,risk_level,stem_average,overall_subject_avg,study_attendance_index,score_delta
STU16672,Tanvi Iyer,Male,15,Grade 10,Associate Degree,23.1,59.1,Yes,Yes,Not Completed,8.6,52.7,55.0,51.0,48.0,49.6,No,High,53.0,51.3,13.65,-3.1
STU16673,Siddharth Tiwari,Male,19,Grade 12,High School,9.5,86.5,Yes,Yes,Not Completed,7.5,51.0,54.0,38.0,55.0,46.7,No,High,46.0,49.0,8.22,-4.3
STU16674,Tanvi Saxena,Male,17,Grade 10,High School,10.9,86.3,Yes,Yes,Completed,6.6,53.6,48.0,63.0,51.0,57.0,Yes,Medium,55.5,54.0,9.41,3.4
STU16675,Arjun Krishnan,Female,17,Grade 10,Some College,4.9,84.7,No,Yes,Completed,6.7,46.4,39.0,43.0,43.0,46.0,No,High,41.0,41.7,4.15,-0.4
STU16676,Aisha Pandey,Male,16,Grade 12,Associate Degree,8.0,86.1,No,No,Not Completed,8.6,47.4,48.0,43.0,44.0,48.0,No,High,45.5,45.0,6.89,0.6
STU16677,Aarav Deshmukh,Female,18,Grade 11,High School,10.0,54.8,Yes,Yes,Completed,8.8,41.7,31.0,42.0,35.0,38.4,No,High,36.5,36.0,5.48,-3.3
STU16678,Pooja Malhotra,Male,17,Grade 10,Associate Degree,5.2,94.2,Yes,No,Not Completed,6.2,43.3,42.0,36.0,39.0,43.4,No,High,39.0,39.0,4.9,0.1
STU16679,Aman Shukla,Male,19,Grade 12,Some College,20.2,80.2,No,Yes,Not Completed,8.1,57.6,56.0,52.0,57.0,53.4,Yes,High,54.0,55.0,16.2,-4.2
STU16680,Abhinav Srivastava,Male,15,Grade 12,Associate Degree,4.7,72.2,Yes,No,Completed,7.3,49.9,52.0,40.0,53.0,48.6,No,High,46.0,48.3,3.39,-1.3
STU16681,Riya Gupta,Female,19,Grade 10,Bachelor's Degree,4.2,53.1,Yes,Yes,Not Completed,5.4,45.1,46.0,42.0,45.0,46.0,No,High,44.0,44.3,2.23,0.9
STU16682,Ishaan Krishnan,Female,15,Grade 11,Some College,12.0,89.9,No,Yes,Not Completed,8.1,60.2,47.0,62.0,58.0,59.0,Yes,Medium,54.5,55.7,10.79,-1.2
STU16683,Rohan Joshi,Male,19,Grade 11,High School,7.4,96.5,Yes,No,Completed,7.9,51.6,51.0,49.0,45.0,44.9,No,High,50.0,48.3,7.14,-6.7
STU16684,Manav Agarwal,Female,19,Grade 11,Some College,12.4,94.5,Yes,Yes,Not Completed,5.7,60.0,52.0,63.0,50.0,54.2,Yes,High,57.5,55.0,11.72,-5.8
STU16685,Akash Chatterjee,Male,16,Grade 12,Associate Degree,18.5,89.0,Yes,No,Not Completed,7.0,67.4,58.0,58.0,67.0,61.0,Yes,Medium,58.0,61.0,16.46,-6.4
STU16686,Shreya Banerjee,Female,17,Grade 10,Associate Degree,8.2,58.6,Yes,Yes,Completed,5.9,41.8,32.0,46.0,41.0,45.0,No,High,39.0,39.7,4.81,3.2
STU16687,Pooja Bose,Male,18,Grade 10,Some College,10.6,67.4,Yes,Yes,Not Completed,6.0,38.8,35.0,45.0,40.0,44.2,No,High,40.0,40.0,7.14,5.4
STU16688,Akash Krishnan,Male,19,Grade 11,Associate Degree,7.8,87.5,Yes,Yes,Completed,5.5,51.7,60.0,54.0,45.0,55.3,Yes,Medium,57.0,53.0,6.82,3.6
STU16689,Pooja Mishra,Female,18,Grade 10,Some College,4.4,84.4,Yes,Yes,Not Completed,6.7,43.6,38.0,54.0,38.0,44.1,No,High,46.0,43.3,3.71,0.5
STU16690,Kavya Banerjee,Female,19,Grade 12,Some College,2.7,72.1,Yes,No,Completed,6.3,51.0,51.0,45.0,48.0,46.6,No,High,48.0,48.0,1.95,-4.4
STU16691,Kartik Sharma,Male,15,Grade 10,Bachelor's Degree,8.8,75.0,Yes,Yes,Not Completed,6.8,46.2,41.0,48.0,57.0,45.9,No,High,44.5,48.7,6.6,-0.3
STU16692,Karan Joshi,Female,16,Grade 12,Associate Degree,14.0,75.3,Yes,No,Not Completed,6.9,46.1,34.0,46.0,36.0,40.4,No,High,40.0,38.7,10.54,-5.7
STU16693,Shreya Mishra,Male,15,Grade 10,Associate Degree,2.4,74.1,Yes,Yes,Not Completed,6.3,42.2,44.0,26.0,48.0,45.3,No,High,35.0,39.3,1.78,3.1
STU16694,Priya Verma,Female,15,Grade 10,Associate Degree,10.1,88.4,Yes,Yes,Completed,6.2,58.3,34.0,54.0,58.0,51.4,Yes,High,44.0,48.7,8.93,-6.9
STU16695,Sanjay Ghosh,Male,17,Grade 11,Bachelor's Degree,7.1,96.7,No,No,Completed,6.8,57.8,54.0,46.0,74.0,59.4,Yes,Medium,50.0,58.0,6.87,1.6
STU16696,Simran Reddy,Male,17,Grade 12,Associate Degree,7.3,80.3,Yes,No,Completed,7.2,59.1,51.0,63.0,50.0,52.8,Yes,High,57.0,54.7,5.86,-6.3
STU16697,Shreya Roy,Female,15,Grade 10,Some College,2.0,72.8,Yes,Yes,Not Completed,7.6,37.9,55.0,25.0,41.0,43.1,No,High,40.0,40.3,1.46,5.2
STU16698,Simran Sheikh,Male,16,Grade 11,High School,5.5,95.1,Yes,Yes,Not Completed,5.3,39.3,37.0,35.0,31.0,42.8,No,High,36.0,34.3,5.23,3.5
STU16699,Karan Patel,Female,17,Grade 10,Bachelor's Degree,6.7,56.6,No,Yes,Not Completed,6.2,35.0,28.0,40.0,46.0,45.1,No,High,34.0,38.0,3.79,10.1
STU16700,Zara Bose,Male,17,Grade 11,High School,5.9,94.4,Yes,Yes,Completed,6.6,46.5,42.0,52.0,61.0,56.4,Yes,Medium,47.0,51.7,5.57,9.9
STU16701,Ishaan Singh,Female,18,Grade 10,Some College,8.8,70.4,Yes,Yes,Not Completed,7.1,41.4,39.0,25.0,36.0,32.5,No,High,32.0,33.3,6.2,-8.9
STU16702,Aman Dubey,Male,17,Grade 12,Bachelor's Degree,3.3,74.8,Yes,No,Not Completed,7.9,42.0,36.0,44.0,33.0,35.7,No,High,40.0,37.7,2.47,-6.3
STU16703,Varun Banerjee,Female,15,Grade 12,Bachelor's Degree,2.5,76.0,Yes,Yes,Not Completed,7.9,41.1,47.0,46.0,47.0,46.0,No,High,46.5,46.7,1.9,4.9
STU16704,Aisha Chopra,Male,16,Grade 10,High School,16.9,82.6,Yes,Yes,Not Completed,8.6,57.1,50.0,60.0,58.0,48.7,No,High,55.0,56.0,13.96,-8.4
STU16705,Gaurav Shukla,Female,18,Grade 12,High School,15.2,81.4,Yes,Yes,Not Completed,7.6,44.6,39.0,26.0,36.0,40.9,No,High,32.5,33.7,12.37,-3.7
STU16706,Preeti Sharma,Male,15,Grade 10,High School,2.9,94.9,Yes,Yes,Completed,7.5,54.3,32.0,48.0,47.0,44.9,No,High,40.0,42.3,2.75,-9.4
STU16707,Rahul Rao,Male,19,Grade 10,Some College,6.1,73.7,Yes,No,Not Completed,5.8,35.0,40.0,42.0,28.0,50.0,Yes,High,41.0,36.7,4.5,15.0
STU16708,Dev Malhotra,Male,18,Grade 10,Some College,4.4,92.0,Yes,Yes,Not Completed,6.0,44.3,51.0,39.0,36.0,45.2,No,High,45.0,42.0,4.05,0.9
STU16709,Simran Dubey,Male,19,Grade 12,Associate Degree,8.3,83.7,Yes,No,Not Completed,7.4,43.9,30.0,53.0,37.0,40.7,No,High,41.5,40.0,6.95,-3.2
STU16710,Arjun Roy,Male,15,Grade 10,High School,4.8,78.8,Yes,Yes,Not Completed,6.8,42.7,40.0,54.0,41.0,42.4,No,High,47.0,45.0,3.78,-0.3
STU16711,Aisha Gupta,Female,19,Grade 11,Some College,5.6,86.4,Yes,No,Not Completed,7.8,43.9,32.0,31.0,41.0,41.2,No,High,31.5,34.7,4.84,-2.7
STU16712,Shreya Sen,Male,16,Grade 10,Bachelor's Degree,8.3,79.1,Yes,No,Not Completed,4.5,49.4,60.0,47.0,41.0,48.8,No,High,53.5,49.3,6.57,-0.6
STU16713,Ritu Malhotra,Male,15,Grade 12,Bachelor's Degree,9.9,65.8,Yes,No,Not Completed,8.0,42.0,32.0,33.0,39.0,31.8,No,High,32.5,34.7,6.51,-10.2
STU16714,Kabir Gupta,Female,19,Grade 10,Associate Degree,9.5,65.1,Yes,Yes,Not Completed,7.1,46.3,36.0,50.0,39.0,36.1,No,High,43.0,41.7,6.18,-10.2
STU16715,Neha Pandey,Female,16,Grade 10,Some College,6.1,97.3,Yes,No,Completed,8.4,49.7,36.0,45.0,51.0,39.9,No,High,40.5,44.0,5.94,-9.8
STU16716,Preeti Verma,Male,15,Grade 11,High School,6.6,76.0,Yes,No,Completed,4.7,42.3,46.0,56.0,32.0,46.1,No,High,51.0,44.7,5.02,3.8
STU16717,Akash Banerjee,Male,19,Grade 11,High School,6.5,69.0,Yes,No,Not Completed,5.4,40.5,50.0,41.0,39.0,44.0,No,High,45.5,43.3,4.49,3.5
STU16718,Kartik Mehta,Female,17,Grade 12,Associate Degree,2.4,93.5,No,Yes,Completed,7.0,41.8,38.0,42.0,29.0,44.8,No,High,40.0,36.3,2.24,3.0
STU16719,Abhinav Khan,Male,15,Grade 10,Some College,11.1,71.0,Yes,No,Completed,7.8,58.5,59.0,58.0,61.0,57.6,Yes,Medium,58.5,59.3,7.88,-0.9
STU16720,Tara Agarwal,Male,15,Grade 11,Some College,8.2,92.1,No,Yes,Completed,7.9,49.8,54.0,51.0,52.0,55.5,Yes,Medium,52.5,52.3,7.55,5.7
STU16721,Suresh Mehta,Female,18,Grade 11,Some College,6.5,63.4,Yes,Yes,Not Completed,7.2,47.7,44.0,46.0,51.0,48.6,No,High,45.0,47.0,4.12,0.9
STU16722,Lavanya Mishra,Female,17,Grade 10,Master's Degree,6.7,96.8,No,Yes,Not Completed,7.1,46.8,37.0,61.0,42.0,44.9,No,High,49.0,46.7,6.49,-1.9
STU16723,Pooja Shukla,Male,16,Grade 12,Associate Degree,14.0,81.7,Yes,Yes,Completed,8.1,59.1,56.0,53.0,53.0,50.4,Yes,High,54.5,54.0,11.44,-8.7
STU16724,Manav Mehta,Male,16,Grade 11,Some College,8.5,89.3,Yes,No,Not Completed,6.4,55.4,44.0,42.0,55.0,48.8,No,High,43.0,47.0,7.59,-6.6
STU16725,Suresh Joshi,Female,15,Grade 10,Some College,8.2,68.0,Yes,No,Not Completed,7.2,39.4,34.0,50.0,38.0,37.1,No,High,42.0,40.7,5.58,-2.3
STU16726,Pooja Bose,Male,18,Grade 10,Master's Degree,8.5,98.2,Yes,Yes,Completed,6.6,67.0,60.0,72.0,72.0,65.5,Yes,Medium,66.0,68.0,8.35,-1.5
STU16727,Deepika Menon,Male,18,Grade 10,High School,2.0,67.5,No,Yes,Not Completed,8.3,35.0,26.0,32.0,35.0,25.0,No,High,29.0,31.0,1.35,-10.0
STU16728,Rahul Mishra,Female,17,Grade 10,Some College,9.1,58.3,Yes,No,Completed,9.0,47.5,41.0,38.0,41.0,40.2,No,High,39.5,40.0,5.31,-7.3
STU16729,Abhinav Rao,Male,19,Grade 11,Master's Degree,4.9,90.2,Yes,No,Completed,6.8,65.3,53.0,71.0,71.0,67.1,Yes,Medium,62.0,65.0,4.42,1.8
STU16730,Bhavna Ghosh,Female,19,Grade 11,Master's Degree,14.6,92.5,Yes,Yes,Completed,6.1,77.2,75.0,79.0,80.0,75.2,Yes,Low,77.0,78.0,13.5,-2.0
STU16731,Aisha Das,Female,17,Grade 11,Bachelor's Degree,8.6,88.2,Yes,No,Not Completed,8.3,49.5,48.0,55.0,58.0,47.7,No,High,51.5,53.7,7.59,-1.8
STU16732,Preeti Mishra,Female,19,Grade 12,Bachelor's Degree,12.7,70.5,Yes,No,Completed,8.4,61.0,36.0,70.0,55.0,48.1,No,High,53.0,53.7,8.95,-12.9
STU16733,Deepika Gupta,Female,19,Grade 12,Associate Degree,9.5,81.7,Yes,No,Completed,7.0,57.2,47.0,50.0,50.0,50.2,Yes,High,48.5,49.0,7.76,-7.0
STU16734,Ananya Choudhary,Male,19,Grade 12,Bachelor's Degree,8.5,88.3,Yes,Yes,Not Completed,6.5,64.8,60.0,58.0,54.0,59.3,Yes,Medium,59.0,57.3,7.51,-5.5
STU16735,Priya Saxena,Female,17,Grade 11,Some College,6.5,78.2,Yes,No,Not Completed,6.5,38.9,47.0,31.0,28.0,41.1,No,High,39.0,35.3,5.08,2.2
STU16736,Kritika Bhatt,Female,15,Grade 12,Bachelor's Degree,16.7,61.8,Yes,Yes,Not Completed,7.4,43.5,31.0,53.0,47.0,36.2,No,High,42.0,43.7,10.32,-7.3
STU16737,Ananya Bose,Male,15,Grade 12,Associate Degree,9.3,78.1,Yes,No,Not Completed,5.7,50.9,42.0,38.0,48.0,48.2,No,High,40.0,42.7,7.26,-2.7
STU16738,Vikram Bhatt,Male,18,Grade 10,Associate Degree,13.3,81.3,Yes,Yes,Not Completed,5.6,57.3,39.0,47.0,46.0,41.7,No,High,43.0,44.0,10.81,-15.6
STU16739,Aman Bhatt,Female,17,Grade 10,High School,8.0,68.6,Yes,No,Not Completed,6.6,41.1,39.0,31.0,49.0,47.7,No,High,35.0,39.7,5.49,6.6
STU16740,Zara Jain,Female,16,Grade 11,Bachelor's Degree,7.6,73.5,Yes,Yes,Not Completed,8.2,49.0,59.0,50.0,48.0,48.5,No,High,54.5,52.3,5.59,-0.5
STU16741,Rahul Sen,Female,15,Grade 10,High School,6.9,96.3,No,Yes,Not Completed,6.5,35.8,32.0,56.0,33.0,42.5,No,High,44.0,40.3,6.64,6.7
STU16742,Manav Sen,Female,15,Grade 12,Associate Degree,3.2,94.4,No,Yes,Not Completed,5.8,47.6,45.0,33.0,40.0,35.8,No,High,39.0,39.3,3.02,-11.8
STU16743,Sneha Dhawan,Female,15,Grade 12,Associate Degree,6.7,83.5,Yes,No,Not Completed,7.3,41.5,39.0,42.0,46.0,46.5,No,High,40.5,42.3,5.59,5.0
STU16744,Tanvi Verma,Male,16,Grade 10,Master's Degree,4.1,77.8,Yes,Yes,Not Completed,7.3,44.1,34.0,35.0,48.0,43.4,No,High,34.5,39.0,3.19,-0.7
STU16745,Preeti Krishnan,Male,16,Grade 10,Bachelor's Degree,10.8,87.7,Yes,Yes,Completed,6.8,57.6,47.0,56.0,57.0,51.7,Yes,High,51.5,53.3,9.47,-5.9
STU16746,Zara Mishra,Female,17,Grade 11,Associate Degree,8.2,69.1,Yes,No,Completed,5.4,48.7,50.0,47.0,41.0,47.9,No,High,48.5,46.0,5.67,-0.8
STU16747,Tanvi Bhatt,Female,15,Grade 12,Master's Degree,7.5,61.3,Yes,Yes,Not Completed,8.7,54.9,55.0,60.0,54.0,52.2,Yes,High,57.5,56.3,4.6,-2.7
STU16748,Vikram Chatterjee,Male,16,Grade 12,Bachelor's Degree,8.8,70.7,No,Yes,Completed,8.0,53.9,55.0,60.0,56.0,62.8,Yes,Medium,57.5,57.0,6.22,8.9
STU16749,Dev Agarwal,Male,19,Grade 12,Bachelor's Degree,3.7,84.2,Yes,No,Not Completed,6.6,39.9,35.0,42.0,31.0,42.3,No,High,38.5,36.0,3.12,2.4
STU16750,Anjali Dhawan,Male,17,Grade 10,Associate Degree,8.4,61.3,No,No,Not Completed,6.6,37.1,26.0,43.0,40.0,32.9,No,High,34.5,36.3,5.15,-4.2
STU16751,Ishaan Bose,Female,17,Grade 12,Some College,14.4,94.5,Yes,Yes,Not Completed,7.2,68.5,69.0,75.0,71.0,74.5,Yes,Medium,72.0,71.7,13.61,6.0
STU16752,Manav Bhatt,Male,18,Grade 10,Associate Degree,8.2,66.5,Yes,No,Not Completed,9.0,43.0,35.0,41.0,38.0,43.7,No,High,38.0,38.0,5.45,0.7
STU16753,Nikhil Iyer,Female,16,Grade 10,Master's Degree,7.1,81.6,Yes,Yes,Completed,8.5,68.7,58.0,68.0,68.0,60.8,Yes,Medium,63.0,64.7,5.79,-7.9
STU16754,Tara Mehta,Male,18,Grade 12,High School,9.9,82.9,Yes,No,Not Completed,7.8,36.4,42.0,45.0,36.0,39.6,No,High,43.5,41.0,8.21,3.2
STU16755,Kavya Sheikh,Male,15,Grade 10,Some College,2.6,96.3,Yes,Yes,Not Completed,7.9,40.0,45.0,37.0,30.0,38.5,No,High,41.0,37.3,2.5,-1.5
STU16756,Sanjay Banerjee,Female,19,Grade 12,High School,4.4,95.0,Yes,Yes,Completed,5.9,55.0,49.0,55.0,57.0,57.9,Yes,Medium,52.0,53.7,4.18,2.9
STU16757,Priya Bose,Female,15,Grade 11,Master's Degree,7.8,81.1,No,No,Not Completed,6.1,51.8,37.0,60.0,45.0,43.5,No,High,48.5,47.3,6.33,-8.3
STU16758,Pooja Pillai,Male,15,Grade 12,Bachelor's Degree,10.8,57.5,Yes,No,Completed,7.0,51.2,43.0,39.0,44.0,47.0,No,High,41.0,42.0,6.21,-4.2
STU16759,Pooja Mishra,Female,18,Grade 12,Associate Degree,17.6,60.9,Yes,Yes,Completed,6.2,59.8,53.0,60.0,64.0,52.0,Yes,High,56.5,59.0,10.72,-7.8
STU16760,Shreya Iyer,Male,17,Grade 11,High School,8.3,83.8,Yes,Yes,Not Completed,6.2,42.2,41.0,60.0,41.0,47.9,No,High,50.5,47.3,6.96,5.7
STU16761,Mohit Singh,Male,16,Grade 12,Some College,11.0,82.2,Yes,No,Completed,5.9,52.5,48.0,55.0,56.0,49.7,No,High,51.5,53.0,9.04,-2.8
STU16762,Kavya Krishnan,Male,19,Grade 11,Master's Degree,11.1,91.1,Yes,Yes,Completed,8.1,59.4,68.0,52.0,55.0,70.4,Yes,Medium,60.0,58.3,10.11,11.0
STU16763,Suresh Verma,Female,18,Grade 11,Associate Degree,14.2,99.1,Yes,Yes,Completed,6.9,66.9,55.0,62.0,59.0,60.3,Yes,Medium,58.5,58.7,14.07,-6.6
STU16764,Aisha Dhawan,Female,19,Grade 10,Some College,17.5,71.0,Yes,Yes,Not Completed,7.7,48.3,48.0,44.0,46.0,42.3,No,High,46.0,46.0,12.42,-6.0
STU16765,Pooja Choudhary,Male,19,Grade 10,Some College,2.8,83.1,Yes,Yes,Not Completed,6.2,39.5,30.0,39.0,41.0,29.7,No,High,34.5,36.7,2.33,-9.8
STU16766,Simran Deshmukh,Female,19,Grade 10,Some College,12.7,71.9,Yes,Yes,Completed,7.8,59.2,59.0,51.0,59.0,45.6,No,High,55.0,56.3,9.13,-13.6
STU16767,Gaurav Pandey,Female,19,Grade 11,Associate Degree,12.5,64.1,Yes,No,Not Completed,6.5,51.3,47.0,51.0,42.0,44.1,No,High,49.0,46.7,8.01,-7.2
STU16768,Neha Choudhary,Male,18,Grade 10,High School,8.9,85.5,No,No,Completed,9.4,54.9,63.0,62.0,53.0,56.0,Yes,Medium,62.5,59.3,7.61,1.1
STU16769,Kavya Chopra,Female,16,Grade 10,Some College,8.8,83.4,Yes,No,Not Completed,7.5,42.9,35.0,46.0,37.0,45.1,No,High,40.5,39.3,7.34,2.2
STU16770,Priya Das,Female,17,Grade 11,Some College,6.3,85.7,No,No,Not Completed,6.7,47.1,43.0,57.0,48.0,50.9,Yes,High,50.0,49.3,5.4,3.8
STU16771,Kavya Agarwal,Female,16,Grade 10,Associate Degree,4.5,86.8,No,No,Not Completed,8.4,40.7,41.0,44.0,45.0,46.5,No,High,42.5,43.3,3.91,5.8
STU16772,Tara Mishra,Female,16,Grade 10,Bachelor's Degree,4.8,82.1,Yes,No,Completed,8.2,47.8,45.0,49.0,43.0,47.9,No,High,47.0,45.7,3.94,0.1
STU16773,Aryan Das,Male,15,Grade 12,Some College,11.4,74.3,Yes,No,Not Completed,7.5,47.9,53.0,47.0,34.0,43.5,No,High,50.0,44.7,8.47,-4.4
STU16774,Akash Dubey,Male,16,Grade 12,Master's Degree,8.2,74.0,Yes,No,Not Completed,7.8,53.0,61.0,50.0,38.0,47.9,No,High,55.5,49.7,6.07,-5.1
STU16775,Lavanya Mehta,Female,16,Grade 10,Master's Degree,7.1,87.4,Yes,Yes,Completed,7.5,63.1,63.0,55.0,60.0,58.3,Yes,Medium,59.0,59.3,6.21,-4.8
STU16776,Nikhil Gupta,Male,15,Grade 11,Some College,6.3,73.2,Yes,No,Not Completed,8.8,48.5,49.0,53.0,47.0,58.2,Yes,Medium,51.0,49.7,4.61,9.7
STU16777,Ananya Malhotra,Female,16,Grade 11,Some College,9.7,87.9,Yes,No,Not Completed,7.6,62.8,58.0,66.0,57.0,58.7,Yes,Medium,62.0,60.3,8.53,-4.1
STU16778,Arjun Patel,Male,15,Grade 11,Bachelor's Degree,7.9,56.6,Yes,No,Not Completed,7.2,35.0,34.0,35.0,38.0,31.8,No,High,34.5,35.7,4.47,-3.2
STU16779,Nikhil Deshmukh,Male,15,Grade 12,Associate Degree,6.0,72.4,Yes,No,Not Completed,7.6,38.8,29.0,41.0,35.0,30.4,No,High,35.0,35.0,4.34,-8.4
STU16780,Simran Singh,Male,16,Grade 10,High School,15.5,93.2,Yes,No,Not Completed,8.9,53.9,54.0,51.0,43.0,51.0,Yes,High,52.5,49.3,14.45,-2.9
STU16781,Deepika Mishra,Male,18,Grade 11,Some College,12.0,76.1,No,Yes,Not Completed,8.0,43.2,32.0,31.0,45.0,34.7,No,High,31.5,36.0,9.13,-8.5
STU16782,Vikram Joshi,Female,17,Grade 11,Bachelor's Degree,3.1,69.0,Yes,Yes,Not Completed,5.9,36.7,37.0,36.0,37.0,39.2,No,High,36.5,36.7,2.14,2.5
STU16783,Sneha Malhotra,Male,16,Grade 12,Some College,9.6,84.3,No,No,Completed,5.7,45.7,28.0,41.0,40.0,37.7,No,High,34.5,36.3,8.09,-8.0
STU16784,Rohan Ghosh,Female,19,Grade 10,Bachelor's Degree,4.3,59.9,Yes,Yes,Not Completed,8.5,35.0,32.0,35.0,41.0,33.2,No,High,33.5,36.0,2.58,-1.8
STU16785,Kavya Pandey,Female,17,Grade 12,Associate Degree,3.3,98.1,Yes,Yes,Not Completed,5.6,48.9,47.0,50.0,45.0,46.9,No,High,48.5,47.3,3.24,-2.0
STU16786,Anjali Choudhary,Male,19,Grade 11,Master's Degree,10.1,93.1,Yes,Yes,Completed,7.3,64.9,50.0,67.0,59.0,60.4,Yes,Medium,58.5,58.7,9.4,-4.5
STU16787,Vikram Roy,Male,15,Grade 11,Some College,8.2,74.6,Yes,Yes,Not Completed,6.7,35.2,27.0,25.0,37.0,31.3,No,High,26.0,29.7,6.12,-3.9
STU16788,Gaurav Ghosh,Male,17,Grade 11,Master's Degree,8.1,87.8,Yes,No,Completed,8.5,62.2,57.0,59.0,59.0,60.0,Yes,Medium,58.0,58.3,7.11,-2.2
STU16789,Meera Sheikh,Male,16,Grade 10,Bachelor's Degree,15.0,79.4,Yes,Yes,Completed,7.2,63.5,71.0,57.0,60.0,56.9,Yes,Medium,64.0,62.7,11.91,-6.6
STU16790,Kartik Malhotra,Male,18,Grade 10,Some College,10.0,91.9,Yes,Yes,Completed,6.3,70.3,64.0,57.0,74.0,63.0,Yes,Medium,60.5,65.0,9.19,-7.3
STU16791,Priya Menon,Female,18,Grade 10,High School,2.8,82.5,Yes,No,Not Completed,5.3,43.9,35.0,33.0,52.0,47.3,No,High,34.0,40.0,2.31,3.4
STU16792,Vikram Dubey,Male,18,Grade 10,Associate Degree,15.7,84.8,Yes,Yes,Not Completed,5.8,56.2,53.0,68.0,55.0,62.3,Yes,Medium,60.5,58.7,13.31,6.1
STU16793,Karan Malhotra,Female,15,Grade 11,High School,14.2,90.6,Yes,No,Completed,6.1,69.7,74.0,52.0,79.0,62.8,Yes,Medium,63.0,68.3,12.87,-6.9
STU16794,Tara Reddy,Male,15,Grade 11,Master's Degree,15.8,88.9,Yes,Yes,Not Completed,7.2,66.0,63.0,76.0,64.0,70.3,Yes,Medium,69.5,67.7,14.05,4.3
STU16795,Diya Singh,Male,19,Grade 12,Master's Degree,4.3,72.6,Yes,No,Not Completed,6.7,45.0,35.0,47.0,41.0,37.7,No,High,41.0,41.0,3.12,-7.3
STU16796,Mohit Jain,Male,18,Grade 12,Bachelor's Degree,7.8,90.0,Yes,Yes,Not Completed,6.0,57.5,51.0,50.0,69.0,56.5,Yes,Medium,50.5,56.7,7.02,-1.0
STU16797,Harsh Pillai,Female,17,Grade 10,Master's Degree,11.3,83.6,Yes,Yes,Completed,5.3,66.8,54.0,60.0,66.0,59.8,Yes,Medium,57.0,60.0,9.45,-7.0
STU16798,Swati Agarwal,Male,15,Grade 12,Master's Degree,4.3,74.5,Yes,No,Not Completed,7.0,38.2,42.0,34.0,33.0,40.4,No,High,38.0,36.3,3.2,2.2
STU16799,Rohan Dutta,Female,15,Grade 10,Associate Degree,7.5,74.0,Yes,Yes,Completed,6.6,57.4,40.0,51.0,50.0,33.4,No,High,45.5,47.0,5.55,-24.0
STU16800,Sneha Saxena,Male,15,Grade 10,Associate Degree,3.4,55.8,No,Yes,Not Completed,7.5,35.0,50.0,41.0,36.0,42.3,No,High,45.5,42.3,1.9,7.3
STU16801,Sanjay Agarwal,Female,18,Grade 12,Associate Degree,5.0,84.7,No,No,Not Completed,6.4,40.4,37.0,35.0,32.0,43.4,No,High,36.0,34.7,4.24,3.0
STU16802,Bhavna Chopra,Female,19,Grade 12,Some College,8.5,85.0,Yes,Yes,Not Completed,7.7,42.9,46.0,40.0,44.0,49.3,No,High,43.0,43.3,7.22,6.4
STU16803,Nisha Gupta,Male,18,Grade 12,High School,16.5,67.5,Yes,No,Completed,6.4,54.9,54.0,51.0,61.0,51.6,Yes,High,52.5,55.3,11.14,-3.3
STU16804,Meera Jain,Female,19,Grade 12,Some College,7.8,68.5,No,Yes,Not Completed,9.1,35.0,25.0,33.0,30.0,33.4,No,High,29.0,29.3,5.34,-1.6
STU16805,Meera Bhatt,Male,19,Grade 12,High School,3.6,46.3,Yes,Yes,Completed,7.3,35.0,25.0,28.0,28.0,28.0,No,High,26.5,27.0,1.67,-7.0
STU16806,Nikhil Joshi,Male,18,Grade 12,Master's Degree,11.6,97.4,No,Yes,Not Completed,7.0,55.3,49.0,60.0,47.0,53.9,Yes,High,54.5,52.0,11.3,-1.4
STU16807,Rohan Pandey,Female,19,Grade 11,Associate Degree,5.9,97.9,No,Yes,Not Completed,8.3,54.7,59.0,51.0,54.0,63.0,Yes,Medium,55.0,54.7,5.78,8.3
STU16808,Tanvi Sheikh,Female,18,Grade 11,Some College,4.7,80.4,Yes,Yes,Not Completed,7.4,44.0,43.0,52.0,37.0,41.2,No,High,47.5,44.0,3.78,-2.8
STU16809,Riya Chatterjee,Female,15,Grade 11,Some College,11.5,90.5,Yes,No,Not Completed,5.9,57.5,66.0,62.0,52.0,54.8,Yes,High,64.0,60.0,10.41,-2.7
STU16810,Diya Ghosh,Female,15,Grade 12,Bachelor's Degree,11.0,52.7,Yes,No,Not Completed,10.0,40.1,43.0,38.0,32.0,37.4,No,High,40.5,37.7,5.8,-2.7
STU16811,Abhinav Shukla,Female,17,Grade 11,Bachelor's Degree,9.3,91.6,No,Yes,Completed,7.0,55.0,42.0,53.0,52.0,48.4,No,High,47.5,49.0,8.52,-6.6
STU16812,Diya Banerjee,Male,16,Grade 11,Bachelor's Degree,2.0,60.5,Yes,No,Not Completed,7.8,35.0,32.0,31.0,49.0,38.8,No,High,31.5,37.3,1.21,3.8
STU16813,Manav Saxena,Female,18,Grade 12,High School,4.0,90.1,Yes,Yes,Not Completed,7.9,37.5,34.0,29.0,28.0,35.3,No,High,31.5,30.3,3.6,-2.2
STU16814,Dev Patel,Female,15,Grade 11,Associate Degree,12.7,86.8,Yes,Yes,Completed,8.1,61.9,69.0,63.0,59.0,64.3,Yes,Medium,66.0,63.7,11.02,2.4
